#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B27282
#Date Time: 2024-12-11 16:47:47.828
#Sample rate: 800000Hz
#Samples: 16384
#Trigger: None
#Channel 1: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 2 V/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
0.003932499999999998,3.31913887750771,2.288285953763146
0.00393375,3.326483085096173,2.299227800803331
0.003934999999999999,3.322810981301942,2.30287508315006
0.003936249999999999,3.322810981301942,2.30287508315006
0.0039375,3.322810981301945,2.291933236109875
0.00393875,3.326483085096173,2.291933236109875
0.003939999999999999,3.322810981301942,2.299227800803331
0.003941249999999999,3.322810981301942,2.302875083150056
0.0039425,3.322810981301942,2.291933236109875
0.003943749999999999,3.330155188890404,2.291933236109875
0.003944999999999999,3.337499396478866,2.299227800803331
0.00394625,3.326483085096169,2.302875083150056
0.0039475,3.322810981301942,2.299227800803331
0.003948749999999999,3.322810981301942,2.291933236109875
0.003949999999999999,3.315466773713486,2.2955805184566
0.00395125,3.322810981301942,2.30287508315006
0.003952499999999999,3.31913887750771,2.295580518456603
0.003953749999999999,3.31913887750771,2.291933236109875
0.003955,3.333827292684618,2.295580518456606
0.00395625,3.315466773713479,2.299227800803331
0.003957499999999999,3.326483085096173,2.306522365496788
0.003958749999999999,3.326483085096173,2.302875083150063
0.00396,3.326483085096173,2.299227800803328
0.003961249999999999,3.326483085096173,2.295580518456603
0.003962499999999999,3.326483085096173,2.295580518456603
0.003963749999999999,3.319138877507717,2.295580518456603
0.003965,3.333827292684635,2.299227800803331
0.003966249999999999,3.322810981301942,2.299227800803331
0.003967499999999999,3.333827292684635,2.299227800803331
0.00396875,3.330155188890404,2.302875083150053
0.00397,3.330155188890404,2.295580518456603
0.003971249999999999,3.330155188890404,2.291933236109875
0.003972499999999999,3.322810981301948,2.291933236109875
0.00397375,3.322810981301942,2.30287508315006
0.003974999999999999,3.322810981301942,2.291933236109875
0.003976249999999999,3.315466773713479,2.299227800803331
0.0039775,3.322810981301942,2.299227800803331
0.00397875,3.322810981301942,2.299227800803331
0.003979999999999999,3.322810981301942,2.299227800803331
0.003981249999999999,3.326483085096169,2.295580518456606
0.0039825,3.322810981301945,2.295580518456603
0.003983749999999999,3.326483085096173,2.295580518456603
0.003984999999999999,3.31913887750771,2.30287508315006
0.003986249999999998,3.31913887750771,2.30287508315006
0.0039875,3.326483085096173,2.306522365496788
0.003988749999999999,3.326483085096173,2.295580518456603
0.003989999999999999,3.326483085096173,2.291933236109878
0.00399125,3.322810981301945,2.310169647843503
0.0039925,3.326483085096173,2.295580518456603
0.003993749999999999,3.322810981301942,2.299227800803331
0.003994999999999999,3.322810981301942,2.299227800803331
0.00399625,3.322810981301942,2.299227800803331
0.003997499999999999,3.330155188890404,2.291933236109875
0.003998749999999999,3.322810981301942,2.299227800803331
0.004,3.330155188890397,2.295580518456606
0.00400125,3.322810981301942,2.299227800803331
0.004002499999999999,3.326483085096173,2.306522365496788
0.004003749999999999,3.333827292684628,2.295580518456612
0.004005,3.330155188890404,2.295580518456603
0.004006249999999999,3.330155188890404,2.299227800803331
0.004007499999999999,3.330155188890404,2.291933236109875
0.00400875,3.326483085096173,2.302875083150056
0.00401,3.326483085096173,2.299227800803331
0.004011249999999999,3.315466773713479,2.295580518456603
0.004012499999999999,3.322810981301935,2.295580518456603
0.00401375,3.319138877507714,2.299227800803328
0.004014999999999999,3.322810981301942,2.295580518456603
0.004016249999999999,3.330155188890404,2.306522365496788
0.004017499999999999,3.326483085096176,2.299227800803338
0.00401875,3.330155188890404,2.295580518456603
0.004019999999999999,3.322810981301942,2.30287508315006
0.004021249999999999,3.326483085096173,2.30287508315006
0.0040225,3.3301551888904,2.299227800803334
0.00402375,3.326483085096173,2.30287508315006
0.004024999999999999,3.326483085096173,2.299227800803331
0.004026249999999999,3.326483085096173,2.291933236109881
0.0040275,3.322810981301942,2.295580518456603
0.004028749999999999,3.330155188890404,2.284638671416418
0.004029999999999999,3.315466773713479,2.299227800803331
0.00403125,3.333827292684622,2.299227800803328
0.0040325,3.31913887750771,2.295580518456603
0.004033749999999999,3.322810981301942,2.299227800803331
0.004034999999999999,3.322810981301942,2.306522365496781
0.00403625,3.322810981301945,2.302875083150066
0.004037499999999999,3.326483085096173,2.310169647843516
0.004038749999999999,3.326483085096173,2.284638671416418
0.00404,3.326483085096173,2.299227800803334
0.00404125,3.326483085096173,2.30287508315006
0.004042499999999999,3.330155188890404,2.306522365496788
0.004043749999999999,3.326483085096176,2.299227800803338
0.004045,3.322810981301948,2.306522365496801
0.004046249999999999,3.330155188890404,2.321111494883701
0.004047499999999999,3.326483085096173,2.310169647843516
0.004048749999999999,3.322810981301945,2.299227800803341
0.00405,3.326483085096173,2.295580518456603
0.004051249999999999,3.330155188890404,2.30287508315006
0.004052499999999999,3.322810981301942,2.313816930190244
0.00405375,3.322810981301942,2.291933236109884
0.004055,3.322810981301942,2.30287508315006
0.004056249999999999,3.326483085096173,2.299227800803331
0.004057499999999999,3.322810981301945,2.295580518456606
0.00405875,3.31913887750771,2.30287508315006
0.004059999999999999,3.315466773713479,2.299227800803331
0.004061249999999999,3.322810981301942,2.291933236109875
0.0040625,3.333827292684628,2.295580518456612
0.00406375,3.326483085096173,2.306522365496788
0.004064999999999999,3.326483085096173,2.30287508315006
0.004066249999999999,3.322810981301945,2.30287508315006
0.0040675,3.3301551888904,2.299227800803328
